session_id,user_id,session_start,session_duration,device_type,location,pages_visited,revenue
session_004303,user_0923,2024-08-12 04:19:35,2410,desktop,MX,2,0.0
session_004304,user_0928,2024-02-16 21:03:50,3424,desktop,US,2,84.55193650204055
session_004305,user_0924,2024-07-15 13:05:21,2678,mobile,FR,7,0.0
session_004306,user_0413,2024-05-21 08:36:20,2586,mobile,IN,2,101.44270673657084
session_004307,user_0128,2024-04-06 00:56:14,2741,mobile,BR,15,0.0
session_004308,user_0320,2024-04-16 01:34:33,2872,tablet,MX,2,0.0
session_004309,user_0737,2024-02-14 03:33:56,2322,tablet,US,15,0.0
session_004310,user_0223,2024-02-09 17:53:14,1501,mobile,IN,13,482.67573606634926
session_004311,user_0257,2024-12-28 18:18:50,2959,desktop,CA,3,0.0
session_004312,user_0179,2024-06-01 15:38:15,1982,desktop,DE,13,0.0
session_004313,user_0163,2024-04-03 21:11:41,2229,mobile,BR,13,0.0
session_004314,user_0792,2024-02-22 06:42:28,2565,tablet,DE,11,467.4911428536943
session_004315,user_0506,2024-09-05 11:17:27,2922,mobile,AU,15,240.18527461713646
session_004316,user_0499,2024-12-01 06:08:54,579,desktop,US,8,0.0
session_004317,user_0021,2024-04-03 15:13:59,3440,desktop,US,15,19.148320831969755
session_004318,user_0732,2024-12-01 03:13:07,2049,desktop,FR,13,0.0
session_004319,user_0443,2024-05-14 12:15:52,1215,desktop,AU,12,0.0
session_004320,user_0608,2024-03-10 01:58:43,2018,mobile,DE,10,0.0
session_004321,user_0825,2024-08-02 02:47:10,723,tablet,MX,4,0.0
session_004322,user_0796,2024-11-19 23:18:02,1911,tablet,AU,9,0.0
session_004323,user_0281,2024-03-11 03:44:21,2695,desktop,JP,15,388.9037534498794
session_004324,user_0629,2024-08-21 19:50:23,1534,tablet,DE,2,344.02915353710097
session_004325,user_0192,2024-09-18 22:26:33,361,tablet,DE,6,0.0
session_004326,user_0008,2024-11-12 13:14:36,1952,tablet,US,8,0.0
session_004327,user_0580,2024-04-19 17:34:52,2727,tablet,MX,10,398.26063109444266
session_004328,user_0387,2024-07-14 22:55:18,1734,tablet,AU,3,0.0
session_004329,user_0934,2024-08-12 18:48:58,1498,desktop,MX,13,0.0
session_004330,user_0767,2024-03-07 12:46:14,697,mobile,MX,6,0.0
session_004331,user_0725,2024-01-14 10:12:22,3071,mobile,MX,2,0.0
session_004332,user_0113,2024-12-23 13:43:22,3092,tablet,UK,1,0.0
session_004333,user_0882,2024-11-09 06:52:02,1786,desktop,AU,13,0.0
session_004334,user_0752,2024-01-12 19:42:26,1061,desktop,BR,4,0.0
session_004335,user_0268,2024-02-22 03:50:35,1749,tablet,BR,14,0.0
session_004336,user_0727,2024-03-18 04:13:24,3413,tablet,CA,4,0.0
session_004337,user_0452,2024-01-25 12:23:52,3275,tablet,MX,11,0.0
session_004338,user_0691,2024-06-21 02:10:49,3068,tablet,JP,15,0.0
session_004339,user_0452,2024-10-17 23:05:31,1329,tablet,AU,4,0.0
session_004340,user_0090,2024-04-28 18:23:08,2513,desktop,DE,2,0.0
session_004341,user_0998,2024-04-03 11:50:20,250,mobile,JP,13,0.0
session_004342,user_0028,2024-04-01 05:12:23,3364,tablet,UK,9,129.2925730008056
session_004343,user_0975,2024-05-24 13:22:12,2959,desktop,US,15,0.0
session_004344,user_0724,2024-04-08 04:31:09,127,tablet,UK,8,0.0
session_004345,user_0435,2024-09-03 09:06:18,2283,mobile,IN,8,0.0
session_004346,user_0289,2024-08-08 12:57:02,2514,tablet,BR,14,0.0
session_004347,user_0287,2024-03-13 21:33:52,2668,mobile,BR,5,0.0
session_004348,user_0045,2024-06-08 18:08:19,1509,desktop,US,13,0.0
session_004349,user_0645,2024-04-23 12:23:44,482,desktop,UK,4,375.1473594684552
session_004350,user_0311,2024-02-21 17:07:20,223,tablet,BR,13,0.0
session_004351,user_0612,2024-05-18 18:39:24,1763,tablet,BR,3,0.0
session_004352,user_0728,2024-07-22 00:14:23,3309,tablet,IN,10,281.6146625089674
session_004353,user_0503,2024-06-13 11:29:10,1980,tablet,BR,15,191.8220129142435
session_004354,user_0673,2024-01-30 16:37:36,557,desktop,MX,9,51.172041678318585
session_004355,user_0659,2024-09-03 22:39:16,3306,desktop,US,5,0.0
session_004356,user_0602,2024-04-08 05:19:01,1336,mobile,IN,7,465.40243357274613
session_004357,user_0849,2024-10-08 05:57:19,944,mobile,UK,9,254.32928503529573
session_004358,user_0674,2024-06-05 09:48:22,3220,mobile,US,4,316.92548871415846
session_004359,user_0825,2024-05-03 21:16:47,2118,mobile,MX,4,0.0
session_004360,user_0245,2024-09-13 23:15:24,1632,tablet,CA,1,0.0
session_004361,user_0786,2024-04-01 11:22:32,2420,desktop,BR,2,0.0
session_004362,user_0234,2024-07-19 14:42:28,1316,mobile,BR,1,0.0
session_004363,user_0787,2024-05-17 21:54:58,837,mobile,IN,11,0.0
session_004364,user_0699,2024-09-09 00:00:29,1456,tablet,JP,13,0.0
session_004365,user_0461,2024-10-21 16:56:44,2144,tablet,MX,11,239.31220555518848
session_004366,user_0551,2024-11-07 15:46:57,2437,desktop,CA,13,61.86802695334059
session_004367,user_0799,2024-02-24 07:23:10,2811,tablet,US,15,145.84358819287584
session_004368,user_0779,2024-01-27 10:16:50,541,desktop,FR,7,227.36061654880564
session_004369,user_0710,2024-01-07 01:37:38,1174,desktop,US,12,0.0
session_004370,user_0535,2024-06-11 12:07:46,1083,mobile,CA,7,71.78065528794787
session_004371,user_0061,2024-09-27 04:25:56,1089,tablet,IN,7,0.0
session_004372,user_0515,2024-06-28 21:12:19,1939,desktop,DE,4,0.0
session_004373,user_0676,2024-04-24 02:01:11,948,desktop,BR,4,421.6526474382124
session_004374,user_0580,2024-08-26 06:50:04,2007,tablet,FR,10,0.0
session_004375,user_0268,2024-11-05 22:46:59,962,tablet,UK,13,315.92054807731927
session_004376,user_0956,2024-08-17 02:10:04,2378,desktop,FR,7,0.0
session_004377,user_0876,2024-07-23 19:41:25,526,desktop,DE,1,0.0
session_004378,user_0140,2024-04-06 02:29:57,372,mobile,JP,12,0.0
session_004379,user_0171,2024-06-29 02:09:01,1534,tablet,UK,15,0.0
session_004380,user_0926,2024-10-21 17:43:57,1915,mobile,DE,12,423.00918687681065
session_004381,user_0304,2024-01-12 00:05:45,3358,tablet,JP,4,0.0
session_004382,user_0211,2024-02-17 22:50:38,329,mobile,FR,2,0.0
session_004383,user_0656,2024-02-23 09:40:24,143,mobile,US,8,0.0
session_004384,user_0055,2024-10-31 11:57:46,165,mobile,CA,3,0.0
session_004385,user_0803,2024-12-26 04:30:21,1822,tablet,DE,12,0.0
session_004386,user_0324,2024-10-27 23:06:08,1768,desktop,UK,14,163.20834619817865
session_004387,user_0585,2024-10-04 20:13:23,2533,mobile,FR,12,0.0
session_004388,user_0872,2024-11-17 04:29:18,1379,mobile,DE,8,0.0
session_004389,user_0412,2024-07-24 19:39:27,551,tablet,MX,6,427.2420468173922
session_004390,user_0837,2024-11-26 22:08:19,2720,mobile,US,3,0.0
session_004391,user_0608,2024-03-30 07:39:39,3411,mobile,IN,1,0.0
session_004392,user_0897,2024-09-07 10:20:21,732,tablet,IN,1,0.0
session_004393,user_0894,2024-07-12 01:04:06,2963,tablet,IN,2,297.095559285593
session_004394,user_0828,2024-03-23 06:17:32,1507,mobile,FR,15,74.43981949599818
session_004395,user_0505,2024-07-08 18:36:47,2006,mobile,FR,13,139.62622470571546
session_004396,user_0252,2024-01-14 04:11:36,1283,mobile,FR,13,223.03290958901837
session_004397,user_0895,2024-07-17 11:10:59,585,mobile,FR,9,0.0
session_004398,user_0826,2024-05-21 18:06:21,3316,desktop,BR,8,394.7271023997972
session_004399,user_0361,2024-12-16 18:32:54,2698,mobile,AU,1,0.0
session_004400,user_0025,2024-06-30 16:06:16,673,mobile,FR,13,0.0
session_004401,user_0095,2024-10-20 11:19:06,1808,desktop,MX,14,0.0
session_004402,user_0863,2024-09-02 12:50:25,3074,mobile,BR,1,0.0
session_004403,user_0685,2024-12-30 07:30:02,3282,desktop,BR,5,0.0
session_004404,user_0135,2024-05-24 08:48:08,270,tablet,DE,12,0.0
session_004405,user_0691,2024-09-03 11:06:01,2477,tablet,IN,5,235.36529811350468
session_004406,user_0367,2024-03-01 07:26:45,2838,desktop,AU,2,456.06041103341954
session_004407,user_0425,2024-10-08 21:57:34,1105,mobile,FR,10,0.0
session_004408,user_0863,2024-06-26 06:07:52,3032,tablet,UK,3,0.0
session_004409,user_0698,2024-10-09 16:20:06,3565,tablet,CA,8,0.0
session_004410,user_0955,2024-09-22 03:55:31,1176,desktop,CA,4,0.0
session_004411,user_0488,2024-05-30 11:24:57,449,mobile,AU,15,0.0
session_004412,user_0042,2024-04-18 00:41:06,3013,mobile,JP,11,0.0
session_004413,user_0517,2024-01-31 20:34:30,532,desktop,JP,1,356.6012516321978
session_004414,user_0736,2024-08-22 05:18:32,693,desktop,BR,13,0.0
session_004415,user_0174,2024-11-04 00:36:55,2184,tablet,CA,8,0.0
session_004416,user_0187,2024-03-21 02:39:01,2589,desktop,JP,12,139.84743823365307
session_004417,user_0199,2024-10-11 01:13:31,3255,desktop,BR,9,387.17093084476215
session_004418,user_0192,2024-01-31 23:53:57,3408,mobile,UK,1,0.0
session_004419,user_0070,2024-04-09 23:41:53,823,tablet,FR,12,0.0
session_004420,user_0995,2024-11-02 20:01:17,3435,mobile,DE,14,0.0
session_004421,user_0115,2024-01-11 05:33:30,1488,desktop,US,9,0.0
session_004422,user_0032,2024-09-15 08:43:31,3347,tablet,JP,1,243.39167948902715
session_004423,user_0871,2024-11-18 04:26:50,962,desktop,CA,10,0.0
session_004424,user_0760,2024-04-30 21:54:26,2148,mobile,US,15,0.0
session_004425,user_0622,2024-09-05 02:59:25,3427,tablet,US,9,19.08328324650796
session_004426,user_0061,2024-07-02 08:00:01,647,desktop,US,9,0.0
session_004427,user_0535,2024-08-14 22:28:24,3492,mobile,JP,3,352.8413833561615
session_004428,user_0424,2024-10-26 23:31:46,184,desktop,DE,4,314.1338735401419
session_004429,user_0529,2024-10-07 05:37:27,1932,mobile,UK,8,0.0
session_004430,user_0202,2024-01-06 08:15:29,3384,tablet,IN,9,11.482364119103641
session_004431,user_0290,2024-12-30 15:43:55,304,mobile,JP,1,0.0
session_004432,user_0956,2024-01-10 07:52:14,222,mobile,IN,11,277.66719674592076
session_004433,user_0333,2024-05-12 07:19:20,2826,tablet,JP,1,0.0
session_004434,user_0045,2024-04-25 05:13:14,2563,mobile,CA,15,0.0
session_004435,user_0132,2024-06-21 22:37:05,759,tablet,AU,6,0.0
session_004436,user_0041,2024-04-29 19:05:50,3279,desktop,IN,5,0.0
session_004437,user_0929,2024-06-04 21:00:10,628,desktop,BR,15,465.24277668437446
session_004438,user_0891,2024-03-19 03:13:38,3545,tablet,FR,2,0.0
session_004439,user_0460,2024-04-09 13:54:40,167,mobile,IN,15,350.53817678643725
session_004440,user_0524,2024-10-12 17:55:40,3445,tablet,JP,9,0.0
session_004441,user_0056,2024-06-02 12:23:07,2674,mobile,BR,11,220.1078181114158
session_004442,user_0459,2024-08-30 15:41:27,997,tablet,MX,8,273.6077806313602
session_004443,user_0054,2024-01-29 03:33:20,685,mobile,MX,4,0.0
session_004444,user_0693,2024-09-17 04:48:12,2477,tablet,CA,15,447.988055547724
session_004445,user_0560,2024-01-06 15:59:17,1137,mobile,US,5,0.0
session_004446,user_0070,2024-11-07 09:19:28,2114,mobile,JP,7,221.73365340358149
session_004447,user_0143,2024-10-20 22:22:07,235,desktop,CA,8,0.0
session_004448,user_0145,2024-05-21 10:38:41,1624,mobile,CA,2,0.0
session_004449,user_0469,2024-09-13 05:08:43,2102,tablet,JP,13,0.0
session_004450,user_0186,2024-05-12 04:56:13,3206,mobile,AU,1,0.0
session_004451,user_0897,2024-12-04 18:36:48,1396,mobile,IN,4,0.0
session_004452,user_0032,2024-03-19 12:29:50,1130,desktop,DE,14,102.63358966451014
session_004453,user_0528,2024-05-05 12:13:50,1806,tablet,IN,5,312.10090127671015
session_004454,user_0887,2024-10-06 16:04:21,3317,mobile,US,12,254.18415846393543
session_004455,user_0279,2024-12-30 12:46:17,1575,desktop,FR,13,0.0
session_004456,user_0803,2024-04-17 21:05:02,3033,tablet,UK,12,0.0
session_004457,user_0202,2024-05-30 11:56:29,2323,mobile,UK,11,0.0
session_004458,user_0516,2024-12-19 13:46:39,2907,mobile,AU,3,438.7433011000941
session_004459,user_0820,2024-04-26 21:59:47,3439,desktop,JP,5,0.0
session_004460,user_0537,2024-02-27 23:01:27,1219,tablet,BR,5,0.0
session_004461,user_0643,2024-01-25 16:02:52,1056,desktop,MX,9,0.0
session_004462,user_0703,2024-08-10 02:59:32,734,desktop,CA,3,117.21335330872598
session_004463,user_0919,2024-11-22 12:48:37,3377,desktop,UK,6,0.0
session_004464,user_0217,2024-11-30 10:38:45,597,tablet,US,5,0.0
session_004465,user_0430,2024-06-25 01:48:05,3286,mobile,UK,6,416.7233890707632
session_004466,user_0666,2024-09-27 04:40:25,1585,mobile,US,5,420.53422907762143
session_004467,user_0087,2024-12-12 09:30:43,434,mobile,FR,6,225.68388163987464
session_004468,user_0770,2024-11-12 08:31:04,1666,mobile,BR,12,0.0
session_004469,user_0048,2024-08-06 07:30:47,1475,desktop,US,9,0.0
session_004470,user_0601,2024-06-18 05:51:37,1303,mobile,JP,15,40.39129608037975
session_004471,user_0639,2024-07-27 15:52:17,2157,mobile,IN,3,300.7094740388745
session_004472,user_0370,2024-04-26 03:41:09,3062,mobile,CA,3,0.0
session_004473,user_0709,2024-01-16 18:20:51,1726,tablet,CA,10,239.03246815489086
session_004474,user_0443,2024-10-31 21:52:05,2838,mobile,US,1,0.0
session_004475,user_0208,2024-08-14 20:43:51,183,desktop,CA,13,0.0
session_004476,user_0558,2024-09-27 09:57:53,807,tablet,DE,4,0.0
session_004477,user_0821,2024-12-03 10:19:10,2112,mobile,US,7,255.86606294341954
session_004478,user_0511,2024-05-04 04:35:22,1551,desktop,FR,6,0.0
session_004479,user_0198,2024-06-09 00:45:12,2522,mobile,FR,6,0.0
session_004480,user_0960,2024-06-24 22:53:17,2372,tablet,DE,11,0.0
session_004481,user_0337,2024-05-15 13:49:28,1657,mobile,MX,7,131.24698744680387
session_004482,user_0730,2024-11-08 20:51:55,2385,mobile,IN,7,0.0
session_004483,user_0335,2024-09-22 01:31:01,1615,desktop,UK,10,0.0
session_004484,user_0133,2024-04-12 10:12:24,3555,mobile,MX,5,474.99916920348346
session_004485,user_0201,2024-06-01 18:08:31,3313,tablet,IN,5,0.0
session_004486,user_0497,2024-08-17 01:50:40,1904,desktop,AU,8,0.0
session_004487,user_0093,2024-11-11 14:28:27,46,desktop,BR,14,343.0409015375889
session_004488,user_0321,2024-11-28 11:04:21,2980,tablet,CA,14,0.0
session_004489,user_0104,2024-12-21 09:24:54,556,desktop,JP,11,0.0
session_004490,user_0749,2024-11-05 08:00:31,1597,desktop,FR,14,0.0
session_004491,user_0037,2024-02-06 10:44:59,1630,mobile,AU,7,0.0
session_004492,user_0038,2024-07-21 16:40:55,667,mobile,DE,12,72.83110118125371
session_004493,user_0094,2024-04-17 09:18:32,89,desktop,US,11,163.55092952218547
session_004494,user_0859,2024-04-20 05:22:30,298,tablet,FR,15,0.0
session_004495,user_0195,2024-10-19 10:41:16,1449,desktop,BR,5,0.0
session_004496,user_0756,2024-12-02 18:08:21,1040,desktop,IN,1,442.1657161925193
session_004497,user_0811,2024-06-29 19:59:31,130,desktop,FR,5,0.0
session_004498,user_0930,2024-08-28 16:21:19,79,mobile,BR,2,0.0
session_004499,user_0962,2024-12-26 15:19:39,559,mobile,BR,11,0.0
session_004500,user_0452,2024-06-03 12:06:32,295,mobile,CA,8,0.0
session_004501,user_0571,2024-12-25 21:57:25,467,mobile,BR,2,0.0
session_004502,user_0913,2024-09-22 09:12:09,1041,tablet,DE,13,0.0
session_004503,user_0184,2024-06-28 16:24:33,2929,desktop,CA,2,0.0
session_004504,user_0851,2024-11-27 15:55:55,941,tablet,DE,10,87.2227753069205
session_004505,user_0996,2024-08-26 01:53:30,2667,mobile,IN,3,0.0
session_004506,user_0722,2024-12-09 12:44:52,3438,tablet,UK,14,0.0
session_004507,user_0461,2024-12-22 21:19:01,488,tablet,MX,2,303.7326364128738
session_004508,user_0714,2024-11-01 20:08:49,1515,mobile,BR,11,0.0
session_004509,user_0809,2024-10-14 03:39:52,396,mobile,CA,3,0.0
session_004510,user_0613,2024-02-04 12:04:21,217,desktop,FR,14,0.0
session_004511,user_0274,2024-04-22 15:56:27,1058,desktop,CA,12,0.0
session_004512,user_0259,2024-02-27 05:26:25,670,tablet,US,11,37.62345445946143
session_004513,user_0408,2024-10-05 18:24:36,2078,desktop,JP,3,236.28963276162781
session_004514,user_0944,2024-07-30 19:11:23,1339,tablet,BR,2,0.0
session_004515,user_0224,2024-01-16 08:05:41,88,desktop,MX,1,0.0
session_004516,user_0351,2024-07-18 19:17:29,3023,mobile,BR,15,172.04574770485073
session_004517,user_0424,2024-02-16 20:01:54,1993,desktop,IN,11,0.0
session_004518,user_0281,2024-11-08 00:28:01,1755,tablet,DE,4,0.0
session_004519,user_0877,2024-12-01 11:47:19,2194,mobile,UK,6,0.0
session_004520,user_0477,2024-05-01 09:43:25,2057,desktop,JP,13,43.312666718934594
session_004521,user_0406,2024-08-08 22:21:32,2793,mobile,JP,12,0.0
session_004522,user_0809,2024-06-08 22:38:12,81,desktop,DE,12,85.18864474703197
session_004523,user_0864,2024-06-02 11:10:20,3047,mobile,IN,5,0.0
session_004524,user_0995,2024-12-10 14:15:05,553,mobile,UK,12,0.0
session_004525,user_0860,2024-10-06 18:04:35,840,mobile,CA,4,0.0
session_004526,user_0148,2024-12-29 09:29:03,1789,mobile,DE,1,0.0
session_004527,user_0226,2024-11-02 20:02:05,2023,desktop,CA,10,0.0
session_004528,user_0371,2024-09-04 22:04:44,3131,desktop,FR,15,84.88622465309379
session_004529,user_0654,2024-05-23 09:56:43,164,desktop,FR,10,203.12030024757428
session_004530,user_0825,2024-06-16 23:21:32,2802,tablet,MX,13,170.92651908909457
session_004531,user_0552,2024-12-28 15:56:36,900,tablet,FR,13,0.0
session_004532,user_0974,2024-06-19 05:16:04,2101,desktop,FR,5,0.0
session_004533,user_0705,2024-08-06 06:17:46,939,mobile,US,11,0.0
session_004534,user_0518,2024-03-02 15:50:07,2824,tablet,JP,15,0.0
session_004535,user_0343,2024-11-01 16:34:49,2623,mobile,CA,10,0.0
session_004536,user_0216,2024-11-09 11:35:37,3216,desktop,JP,8,0.0
session_004537,user_0736,2024-11-17 12:40:09,1721,tablet,MX,12,0.0
session_004538,user_0479,2024-03-09 16:13:42,818,tablet,DE,5,0.0
session_004539,user_0408,2024-02-10 21:58:52,218,mobile,UK,15,0.0
session_004540,user_0560,2024-01-19 17:13:51,1580,tablet,AU,3,278.9597641616728
session_004541,user_0713,2024-07-21 15:19:09,1958,tablet,CA,5,0.0
session_004542,user_0773,2024-04-05 11:06:39,2816,tablet,MX,6,0.0
session_004543,user_0428,2024-11-06 16:33:35,385,desktop,FR,5,0.0
session_004544,user_0890,2024-02-09 10:01:08,2260,desktop,IN,1,69.43950804748079
session_004545,user_0431,2024-08-15 10:20:45,309,desktop,DE,8,394.67413083742645
session_004546,user_0565,2024-11-09 10:16:43,39,desktop,CA,3,0.0
session_004547,user_0514,2024-10-23 20:33:29,1533,desktop,US,1,0.0
session_004548,user_0222,2024-01-29 10:14:15,828,desktop,AU,11,0.0
session_004549,user_0608,2024-08-02 21:15:09,756,desktop,CA,8,0.0
session_004550,user_0496,2024-03-13 17:44:29,173,desktop,CA,10,0.0
session_004551,user_0101,2024-09-14 12:24:55,3197,mobile,BR,11,0.0
session_004552,user_0008,2024-09-28 12:36:30,53,tablet,UK,11,295.09872237621676
session_004553,user_0386,2024-12-03 09:59:03,1433,desktop,CA,5,0.0
session_004554,user_0803,2024-12-01 11:50:13,2120,mobile,UK,6,0.0
session_004555,user_0446,2024-08-28 07:41:39,502,desktop,BR,11,0.0
session_004556,user_0137,2024-07-06 10:27:46,606,tablet,CA,15,0.0
session_004557,user_0673,2024-10-11 13:58:03,2974,tablet,US,14,109.03168133412139
session_004558,user_0657,2024-02-14 06:51:22,762,desktop,CA,2,22.25350904153558
session_004559,user_0892,2024-10-02 19:26:21,909,desktop,FR,12,0.0
session_004560,user_0192,2024-10-03 06:43:04,1876,mobile,CA,6,0.0
session_004561,user_0226,2024-02-13 09:08:56,434,mobile,BR,10,0.0
session_004562,user_0172,2024-12-11 20:24:35,1612,mobile,US,2,0.0
session_004563,user_0116,2024-11-07 22:24:38,1803,mobile,IN,7,0.0
session_004564,user_0099,2024-05-09 08:38:58,803,tablet,AU,14,0.0
session_004565,user_0175,2024-03-07 10:55:16,197,tablet,MX,5,0.0
session_004566,user_0214,2024-09-05 19:54:37,3540,desktop,FR,11,398.0510296428152
session_004567,user_0288,2024-10-29 15:39:41,334,desktop,JP,1,0.0
session_004568,user_0514,2024-05-04 05:46:39,700,tablet,FR,7,465.2525614932199
session_004569,user_0517,2024-04-07 06:51:37,1816,mobile,MX,8,0.0
session_004570,user_0025,2024-09-09 14:16:31,1871,mobile,FR,11,0.0
session_004571,user_0330,2024-05-07 06:08:04,2970,desktop,UK,8,232.7355872408154
session_004572,user_0454,2024-04-04 03:05:43,2999,desktop,IN,3,0.0
session_004573,user_0134,2024-01-05 05:25:45,1508,desktop,UK,13,0.0
session_004574,user_0917,2024-03-16 21:41:50,3510,mobile,IN,1,0.0
session_004575,user_0184,2024-04-27 14:45:21,199,mobile,JP,2,0.0
session_004576,user_0877,2024-07-03 07:45:59,3314,desktop,UK,8,34.02168979841281
session_004577,user_0581,2024-06-18 04:22:03,2119,tablet,AU,4,0.0
session_004578,user_0850,2024-01-22 18:03:19,1864,tablet,MX,1,0.0
session_004579,user_0556,2024-09-12 09:41:15,2164,desktop,MX,1,0.0
session_004580,user_0841,2024-12-18 22:29:46,1403,tablet,AU,8,0.0
session_004581,user_0599,2024-11-30 04:33:01,1415,desktop,FR,10,247.1302303605911
session_004582,user_0157,2024-11-02 20:42:48,417,mobile,AU,5,172.24202407002218
session_004583,user_0777,2024-11-06 02:52:34,194,desktop,CA,11,0.0
session_004584,user_0981,2024-03-30 07:46:59,1280,mobile,IN,14,0.0
session_004585,user_0747,2024-02-27 18:37:20,272,tablet,JP,11,347.9630330165268
session_004586,user_0578,2024-08-03 18:50:08,1972,desktop,JP,12,0.0
session_004587,user_0635,2024-08-24 00:01:29,808,desktop,JP,12,0.0
session_004588,user_0031,2024-12-13 07:17:31,3370,tablet,DE,10,105.7696156933533
session_004589,user_0820,2024-07-24 06:03:24,1292,mobile,FR,9,232.90714347173537
session_004590,user_0571,2024-03-31 07:13:51,1337,tablet,AU,13,0.0
session_004591,user_0567,2024-10-11 16:27:11,2294,mobile,BR,7,0.0
session_004592,user_0997,2024-12-02 12:33:35,954,desktop,FR,15,0.0
session_004593,user_0421,2024-06-13 17:08:53,826,desktop,FR,13,0.0
session_004594,user_0384,2024-06-03 16:57:42,2855,desktop,FR,15,0.0
session_004595,user_0217,2024-06-04 19:00:12,731,tablet,IN,7,0.0
session_004596,user_0291,2024-04-17 03:55:43,1120,mobile,JP,13,0.0
session_004597,user_0209,2024-04-15 04:55:32,3598,mobile,CA,2,139.9175101951524
session_004598,user_0272,2024-04-23 19:13:01,2355,mobile,BR,11,385.0015290703333
session_004599,user_0545,2024-10-06 01:46:15,1255,desktop,FR,7,0.0
session_004600,user_0640,2024-02-13 04:51:51,533,mobile,FR,13,0.0
session_004601,user_0296,2024-03-10 03:23:30,2432,tablet,IN,8,0.0
session_004602,user_0668,2024-12-18 09:43:14,2576,tablet,IN,15,0.0
session_004603,user_0369,2024-04-03 03:42:29,3528,desktop,US,8,0.0
session_004604,user_0817,2024-07-24 10:56:16,932,mobile,BR,15,0.0
session_004605,user_0348,2024-06-29 19:07:28,3359,tablet,CA,5,106.31923503312959
session_004606,user_0094,2024-02-24 11:49:17,1058,mobile,FR,15,0.0
session_004607,user_0963,2024-03-06 05:47:26,1293,desktop,US,14,0.0
session_004608,user_0436,2024-06-12 09:22:45,3046,tablet,MX,7,406.41127380587346
session_004609,user_0642,2024-06-09 11:29:34,1022,tablet,BR,15,0.0
session_004610,user_0532,2024-12-20 12:29:13,2041,tablet,US,7,0.0
session_004611,user_0449,2024-02-02 10:30:20,1463,tablet,US,2,0.0
session_004612,user_0084,2024-06-10 07:00:55,210,desktop,FR,13,456.07859456236616
session_004613,user_0951,2024-11-11 02:22:45,2573,tablet,AU,13,0.0
session_004614,user_0116,2024-12-25 10:18:55,737,desktop,IN,7,139.49401137449658
session_004615,user_0303,2024-02-24 18:18:27,1553,desktop,BR,10,203.56445784718815
session_004616,user_0518,2024-12-05 20:29:21,1100,desktop,US,15,0.0
session_004617,user_0140,2024-04-09 23:01:55,1636,desktop,BR,4,93.0941522931945
session_004618,user_0940,2024-06-13 07:55:55,307,tablet,JP,10,0.0
session_004619,user_0758,2024-08-20 14:50:42,2932,tablet,FR,8,0.0
session_004620,user_0917,2024-10-19 15:19:52,2036,tablet,MX,9,93.51388790150256
session_004621,user_0490,2024-08-11 05:21:06,1951,tablet,MX,11,0.0
session_004622,user_0017,2024-07-01 03:49:46,1307,tablet,UK,1,117.02489991910497
session_004623,user_0106,2024-05-02 21:36:42,48,mobile,DE,10,0.0
session_004624,user_0760,2024-01-10 20:54:00,576,tablet,JP,13,0.0
session_004625,user_0436,2024-10-05 08:00:34,91,tablet,AU,4,0.0
session_004626,user_0018,2024-12-18 03:33:47,2021,mobile,UK,13,0.0
session_004627,user_0399,2024-03-05 03:43:30,2746,desktop,AU,5,0.0
session_004628,user_0898,2024-10-31 21:14:30,565,mobile,JP,10,491.50710258802195
session_004629,user_0649,2024-03-31 22:16:37,1347,mobile,JP,4,174.8194088575542
session_004630,user_0792,2024-06-24 23:43:38,3158,tablet,MX,6,0.0
session_004631,user_0793,2024-10-27 14:50:18,1351,mobile,DE,8,0.0
session_004632,user_0745,2024-12-23 11:32:25,3101,desktop,JP,2,472.1520653528668
session_004633,user_0850,2024-04-22 19:05:42,1747,mobile,MX,14,0.0
session_004634,user_0792,2024-03-06 23:33:31,3520,desktop,BR,10,314.3711284111292
session_004635,user_0703,2024-10-22 11:01:59,3501,mobile,JP,15,0.0
session_004636,user_0695,2024-12-05 04:54:33,2425,tablet,MX,1,0.0
session_004637,user_0276,2024-01-15 18:37:40,1822,desktop,US,9,0.0
session_004638,user_0964,2024-02-20 01:27:41,1188,desktop,AU,10,240.19492578194883
session_004639,user_0349,2024-01-27 20:54:12,2926,desktop,MX,14,173.51761213617192
session_004640,user_0292,2024-06-11 00:52:15,318,mobile,CA,12,92.11369678873656
session_004641,user_0363,2024-02-24 15:46:00,121,mobile,DE,4,43.78443463394737
session_004642,user_0511,2024-07-23 02:43:58,2061,desktop,BR,3,451.94769308843377
session_004643,user_0915,2024-11-18 11:36:06,802,tablet,DE,12,358.83021285891346
session_004644,user_0068,2024-07-05 18:54:04,378,mobile,US,4,0.0
session_004645,user_0063,2024-07-14 23:14:40,3369,mobile,FR,5,0.0
session_004646,user_0056,2024-09-15 05:58:20,770,tablet,US,11,107.61609988443021
session_004647,user_0554,2024-01-19 17:59:45,3024,desktop,UK,1,0.0
session_004648,user_0511,2024-12-30 21:10:17,1904,mobile,BR,4,0.0
session_004649,user_0319,2024-05-18 16:13:53,1457,mobile,JP,10,111.93338679220604
session_004650,user_0114,2024-08-26 05:07:17,1385,tablet,FR,4,0.0
session_004651,user_0144,2024-05-28 06:48:29,2586,desktop,MX,6,34.164975310150865
session_004652,user_0750,2024-10-18 16:49:49,584,desktop,DE,4,0.0
