event_id,session_id,user_id,event_time,event_type,page_type,device_type,location,value,user_agent,referrer
event_021817,session_001461,user_0623,2024-09-02 13:19:10,signup,product,mobile,CA,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_021818,session_000184,user_0054,2024-09-06 00:18:02,login,search,mobile,IN,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_021819,session_001219,user_0976,2024-10-06 00:33:39,login,blog,desktop,CA,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_021820,session_003780,user_0007,2024-07-13 02:16:56,purchase,home,mobile,IN,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_021821,session_001042,user_0472,2024-06-28 17:17:01,login,support,desktop,UK,5.34051024571125,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_021822,session_004662,user_0306,2024-06-16 23:59:19,click,search,mobile,CA,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_021823,session_000960,user_0070,2024-12-04 00:59:24,click,checkout,mobile,BR,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_021824,session_002770,user_0173,2024-03-26 01:37:12,click,checkout,mobile,AU,8.171575075062742,Mozilla/5.0 (mobile) Browser/1.0,email
event_021825,session_003362,user_0923,2024-03-10 03:16:17,purchase,support,tablet,AU,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_021826,session_001123,user_0772,2024-10-19 10:24:08,logout,support,tablet,UK,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_021827,session_001345,user_0830,2024-02-24 14:08:23,scroll,profile,mobile,AU,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_021828,session_000270,user_0297,2024-03-31 23:01:34,scroll,blog,tablet,MX,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_021829,session_004750,user_0677,2024-06-09 16:18:14,add_to_cart,blog,tablet,US,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_021830,session_001744,user_0495,2024-08-06 05:09:09,signup,search,mobile,JP,82.26981189371664,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_021831,session_001907,user_0022,2024-02-08 15:09:33,click,profile,tablet,FR,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_021832,session_001976,user_0059,2024-11-01 20:16:24,scroll,blog,tablet,MX,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_021833,session_001913,user_0065,2024-03-04 00:48:33,add_to_cart,profile,mobile,CA,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_021834,session_004525,user_0860,2024-10-06 18:16:01,page_view,checkout,mobile,CA,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_021835,session_004591,user_0567,2024-10-11 16:29:59,logout,support,mobile,BR,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_021836,session_002930,user_0902,2024-02-24 15:56:09,page_view,home,desktop,AU,58.401023750922334,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_021837,session_001384,user_0934,2024-08-17 14:38:33,add_to_cart,support,desktop,MX,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_021838,session_001944,user_0018,2024-10-30 07:35:32,login,search,tablet,BR,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_021839,session_001682,user_0944,2024-03-09 04:05:04,login,profile,mobile,DE,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_021840,session_001866,user_0992,2024-02-29 13:39:02,logout,blog,mobile,JP,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_021841,session_003034,user_0783,2024-12-14 10:53:48,add_to_cart,support,desktop,JP,98.23270286897655,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_021842,session_004094,user_0660,2024-08-15 16:24:38,login,support,mobile,MX,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_021843,session_002333,user_0736,2024-03-16 07:55:00,scroll,profile,desktop,IN,66.967432158096,Mozilla/5.0 (desktop) Browser/1.0,direct
event_021844,session_002142,user_0218,2024-11-24 16:31:00,click,product,mobile,UK,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_021845,session_003696,user_0542,2024-02-18 12:05:41,login,search,tablet,BR,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_021846,session_000304,user_0927,2024-04-04 06:34:37,logout,blog,tablet,CA,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_021847,session_000676,user_0840,2024-01-27 06:52:32,page_view,profile,mobile,IN,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_021848,session_000064,user_0393,2024-09-26 12:15:28,logout,support,tablet,DE,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_021849,session_003439,user_0390,2024-09-24 12:22:09,add_to_cart,home,desktop,MX,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_021850,session_004444,user_0693,2024-09-17 05:28:16,signup,about,tablet,CA,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_021851,session_001905,user_0547,2024-09-13 19:45:35,purchase,product,mobile,UK,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_021852,session_004035,user_0442,2024-01-19 16:45:34,click,search,tablet,UK,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_021853,session_000089,user_0292,2024-07-01 07:30:11,logout,checkout,mobile,JP,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_021854,session_001898,user_0281,2024-07-25 04:11:38,purchase,profile,tablet,MX,41.72013362047268,Mozilla/5.0 (tablet) Browser/1.0,direct
event_021855,session_004063,user_0288,2024-11-30 19:34:41,page_view,checkout,tablet,BR,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_021856,session_001848,user_0018,2024-11-09 16:41:06,add_to_cart,search,tablet,UK,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_021857,session_000719,user_0953,2024-06-14 08:30:19,login,home,desktop,BR,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_021858,session_003266,user_0478,2024-03-12 18:32:37,login,blog,tablet,UK,83.63273207667217,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_021859,session_000866,user_0242,2024-02-13 11:25:57,signup,product,tablet,IN,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_021860,session_003281,user_0893,2024-10-18 10:00:44,signup,search,desktop,DE,60.632435416167816,Mozilla/5.0 (desktop) Browser/1.0,email
event_021861,session_002009,user_0200,2024-03-07 06:10:53,scroll,profile,tablet,CA,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_021862,session_002932,user_0331,2024-05-07 07:47:12,purchase,about,mobile,BR,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_021863,session_001905,user_0547,2024-09-13 20:17:07,scroll,checkout,mobile,UK,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_021864,session_002908,user_0717,2024-01-14 03:12:05,logout,blog,mobile,FR,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_021865,session_003696,user_0542,2024-02-18 12:12:15,page_view,search,tablet,BR,16.225305239789833,Mozilla/5.0 (tablet) Browser/1.0,direct
event_021866,session_003392,user_0709,2024-03-30 22:16:50,page_view,profile,tablet,CA,6.743887968981355,Mozilla/5.0 (tablet) Browser/1.0,email
event_021867,session_001829,user_0779,2024-11-07 04:43:28,page_view,blog,desktop,UK,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_021868,session_001214,user_0012,2024-10-20 19:21:45,logout,profile,desktop,IN,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_021869,session_003190,user_0045,2024-01-27 21:29:45,signup,support,tablet,CA,65.39166850643323,Mozilla/5.0 (tablet) Browser/1.0,email
event_021870,session_004008,user_0514,2024-08-10 09:02:40,click,home,tablet,JP,97.49431349422353,Mozilla/5.0 (tablet) Browser/1.0,email
event_021871,session_002268,user_0130,2024-11-24 00:43:15,signup,product,mobile,BR,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_021872,session_004114,user_0481,2024-02-10 05:55:52,click,checkout,tablet,JP,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_021873,session_001533,user_0772,2024-11-03 10:31:06,scroll,search,tablet,CA,53.64414428358762,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_021874,session_001910,user_0989,2024-03-10 12:07:34,signup,checkout,mobile,JP,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_021875,session_004329,user_0934,2024-08-12 18:56:43,signup,about,desktop,MX,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_021876,session_004999,user_0886,2024-07-21 05:25:38,click,about,desktop,BR,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_021877,session_004515,user_0224,2024-01-16 08:06:15,signup,search,desktop,MX,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_021878,session_000528,user_0676,2024-12-04 17:32:38,add_to_cart,product,tablet,BR,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_021879,session_004467,user_0087,2024-12-12 09:37:10,login,about,mobile,FR,76.13042097025527,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_021880,session_002096,user_0295,2024-03-10 01:24:57,page_view,home,desktop,FR,79.5273668075255,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_021881,session_001591,user_0374,2024-12-07 09:42:35,purchase,product,desktop,US,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_021882,session_000353,user_0360,2024-06-15 18:17:11,click,blog,desktop,DE,82.64808981511847,Mozilla/5.0 (desktop) Browser/1.0,direct
event_021883,session_001124,user_0820,2024-05-02 01:34:27,logout,home,desktop,CA,87.29073362052843,Mozilla/5.0 (desktop) Browser/1.0,email
event_021884,session_001509,user_0284,2024-07-13 19:14:09,signup,checkout,desktop,MX,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_021885,session_003048,user_0607,2024-10-25 08:29:39,click,support,mobile,AU,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_021886,session_002548,user_0053,2024-03-10 13:50:01,login,home,desktop,BR,95.65630667171067,Mozilla/5.0 (desktop) Browser/1.0,email
event_021887,session_003743,user_0483,2024-02-15 17:31:28,purchase,support,tablet,AU,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_021888,session_000627,user_0911,2024-08-14 02:11:17,add_to_cart,checkout,desktop,FR,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_021889,session_003596,user_0443,2024-04-26 18:00:21,add_to_cart,product,mobile,AU,43.055244175053254,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_021890,session_000552,user_0483,2024-12-25 14:05:19,login,home,mobile,UK,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_021891,session_003500,user_0830,2024-08-28 06:57:52,page_view,support,mobile,AU,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_021892,session_004214,user_0442,2024-06-21 01:52:10,purchase,checkout,mobile,UK,46.68987495263121,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_021893,session_003169,user_0213,2024-05-25 14:33:00,purchase,home,mobile,JP,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_021894,session_002391,user_0332,2024-02-27 16:05:58,page_view,search,tablet,UK,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_021895,session_004950,user_0078,2024-05-19 16:52:54,logout,profile,mobile,UK,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_021896,session_000277,user_0193,2024-11-08 11:55:45,add_to_cart,blog,tablet,IN,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_021897,session_003146,user_0294,2024-12-19 16:25:28,click,checkout,mobile,MX,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_021898,session_002856,user_0603,2024-05-28 14:31:36,click,search,desktop,US,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_021899,session_000272,user_0901,2024-10-12 12:41:56,click,support,tablet,AU,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_021900,session_001085,user_0751,2024-06-16 08:47:44,click,checkout,desktop,JP,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_021901,session_000834,user_0232,2024-08-03 03:10:54,click,blog,mobile,AU,90.43522847917674,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_021902,session_002274,user_0589,2024-05-24 09:26:36,click,search,tablet,CA,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_021903,session_002237,user_0753,2024-05-29 22:18:36,signup,about,tablet,MX,39.270145286176785,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_021904,session_003438,user_0828,2024-08-04 04:04:19,click,profile,tablet,IN,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_021905,session_002545,user_0667,2024-04-24 12:04:52,login,support,mobile,IN,56.40012756248646,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_021906,session_001721,user_0481,2024-04-21 21:25:34,page_view,profile,tablet,MX,74.99162195940914,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_021907,session_003057,user_0817,2024-09-25 12:12:06,logout,search,desktop,US,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_021908,session_003559,user_0847,2024-11-05 18:40:59,signup,product,desktop,FR,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_021909,session_003914,user_0861,2024-08-12 09:18:54,page_view,blog,desktop,CA,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_021910,session_001198,user_0786,2024-05-29 12:59:31,scroll,checkout,mobile,BR,0.0,Mozilla/5.0 (mobile) Browser/1.0,twitter.com
event_021911,session_001725,user_0289,2024-10-19 22:37:26,add_to_cart,home,desktop,US,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_021912,session_002333,user_0736,2024-03-16 07:55:09,page_view,about,desktop,IN,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_021913,session_000141,user_0179,2024-04-13 01:25:57,page_view,support,desktop,AU,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_021914,session_004417,user_0199,2024-10-11 01:14:41,add_to_cart,home,desktop,BR,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_021915,session_002909,user_0572,2024-05-20 09:32:23,page_view,home,desktop,AU,46.23089290853123,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_021916,session_004330,user_0767,2024-03-07 12:57:14,login,blog,mobile,MX,15.579928567742385,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_021917,session_003787,user_0187,2024-10-09 18:36:00,page_view,about,tablet,DE,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_021918,session_004382,user_0211,2024-02-17 22:50:44,page_view,home,mobile,FR,79.35987082531786,Mozilla/5.0 (mobile) Browser/1.0,email
event_021919,session_002625,user_0085,2024-12-27 00:16:07,login,checkout,tablet,UK,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_021920,session_001184,user_0190,2024-11-12 17:59:48,page_view,support,desktop,DE,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_021921,session_004914,user_0139,2024-09-30 12:12:44,logout,search,desktop,IN,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_021922,session_001451,user_0215,2024-03-06 06:48:10,add_to_cart,home,desktop,DE,11.144989214563793,Mozilla/5.0 (desktop) Browser/1.0,email
event_021923,session_003029,user_0130,2024-03-25 02:47:44,signup,search,desktop,IN,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_021924,session_001275,user_0588,2024-12-12 16:48:10,add_to_cart,blog,mobile,AU,53.428161628933225,Mozilla/5.0 (mobile) Browser/1.0,direct
event_021925,session_004186,user_0031,2024-07-14 06:16:26,purchase,search,tablet,US,40.00218706025507,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_021926,session_001970,user_0930,2024-01-20 17:27:54,purchase,search,tablet,IN,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_021927,session_003267,user_0644,2024-04-10 11:58:47,logout,home,desktop,IN,19.233356418359914,Mozilla/5.0 (desktop) Browser/1.0,email
event_021928,session_003083,user_0484,2024-06-07 07:38:01,add_to_cart,product,desktop,IN,0.0,Mozilla/5.0 (desktop) Browser/1.0,direct
event_021929,session_000857,user_0425,2024-06-05 05:58:30,page_view,profile,tablet,IN,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_021930,session_004101,user_0588,2024-10-20 02:31:16,logout,product,desktop,DE,63.907425276314044,Mozilla/5.0 (desktop) Browser/1.0,email
event_021931,session_002198,user_0854,2024-08-02 01:07:15,page_view,profile,desktop,FR,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_021932,session_001980,user_0479,2024-01-11 04:40:54,signup,checkout,tablet,US,89.82051906324787,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_021933,session_004192,user_0725,2024-03-25 08:08:01,page_view,profile,mobile,DE,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_021934,session_000443,user_0970,2024-09-20 23:22:51,signup,profile,tablet,UK,35.75083445259794,Mozilla/5.0 (tablet) Browser/1.0,direct
event_021935,session_003984,user_0031,2024-05-05 12:34:32,click,blog,tablet,CA,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_021936,session_003925,user_0802,2024-05-09 06:26:20,signup,checkout,mobile,FR,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_021937,session_001990,user_0305,2024-03-02 14:12:38,purchase,search,desktop,AU,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_021938,session_001643,user_0132,2024-02-07 12:37:37,add_to_cart,profile,tablet,BR,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_021939,session_003149,user_0711,2024-01-22 18:57:09,scroll,blog,tablet,FR,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_021940,session_002133,user_0124,2024-08-27 20:02:51,add_to_cart,home,desktop,BR,57.345759697072815,Mozilla/5.0 (desktop) Browser/1.0,direct
event_021941,session_003349,user_0649,2024-12-16 20:50:31,add_to_cart,support,tablet,JP,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_021942,session_001108,user_0869,2024-10-01 09:41:06,purchase,about,mobile,DE,69.90195574307499,Mozilla/5.0 (mobile) Browser/1.0,direct
event_021943,session_001600,user_0766,2024-12-17 21:19:46,click,profile,mobile,US,19.61592051255858,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_021944,session_000816,user_0430,2024-09-04 02:25:11,scroll,support,desktop,FR,71.51154817749618,Mozilla/5.0 (desktop) Browser/1.0,email
event_021945,session_002026,user_0812,2024-11-28 18:28:18,add_to_cart,product,desktop,DE,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_021946,session_001371,user_0827,2024-02-12 10:32:52,page_view,checkout,mobile,FR,51.88559549190693,Mozilla/5.0 (mobile) Browser/1.0,email
event_021947,session_000046,user_0807,2024-09-29 08:30:35,page_view,profile,mobile,US,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_021948,session_000606,user_0062,2024-05-18 01:49:25,login,checkout,desktop,IN,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_021949,session_001387,user_0552,2024-10-11 16:30:02,logout,product,tablet,US,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_021950,session_003871,user_0982,2024-03-03 00:34:08,login,support,mobile,US,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_021951,session_002068,user_0463,2024-08-31 03:35:19,purchase,profile,tablet,BR,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_021952,session_000195,user_0753,2024-10-20 20:55:50,page_view,product,desktop,US,32.808580981773005,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_021953,session_004962,user_0446,2024-01-31 19:52:51,logout,search,desktop,BR,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_021954,session_002444,user_0094,2024-06-25 10:15:27,signup,profile,desktop,CA,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_021955,session_003260,user_0973,2024-01-29 15:30:55,add_to_cart,support,tablet,BR,1.9898246023085653,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_021956,session_003923,user_0729,2024-03-24 04:31:07,add_to_cart,about,mobile,UK,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_021957,session_003832,user_0458,2024-04-28 11:16:43,purchase,profile,desktop,FR,88.68864251714632,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_021958,session_000574,user_0569,2024-06-16 20:40:13,page_view,support,mobile,DE,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_021959,session_004355,user_0659,2024-09-03 22:55:29,click,search,desktop,US,20.412339559819138,Mozilla/5.0 (desktop) Browser/1.0,email
event_021960,session_000126,user_0035,2024-08-13 02:11:59,login,blog,tablet,CA,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_021961,session_002733,user_0657,2024-02-06 02:18:08,signup,profile,desktop,BR,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_021962,session_004121,user_0609,2024-06-01 21:56:23,page_view,profile,mobile,JP,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_021963,session_003282,user_0153,2024-01-02 03:14:37,signup,product,desktop,IN,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_021964,session_001763,user_0789,2024-06-06 13:23:20,logout,checkout,desktop,UK,97.79427428541814,Mozilla/5.0 (desktop) Browser/1.0,direct
event_021965,session_004878,user_0469,2024-11-13 19:12:32,login,checkout,mobile,MX,0.0,Mozilla/5.0 (mobile) Browser/1.0,direct
event_021966,session_003867,user_0390,2024-08-24 09:42:18,scroll,support,mobile,FR,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_021967,session_004177,user_0447,2024-06-14 14:11:02,purchase,checkout,desktop,MX,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_021968,session_003946,user_0207,2024-09-05 12:25:46,add_to_cart,search,mobile,CA,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_021969,session_001791,user_0678,2024-06-05 12:14:58,scroll,product,tablet,MX,20.768677219803454,Mozilla/5.0 (tablet) Browser/1.0,direct
event_021970,session_002887,user_0028,2024-01-28 14:10:01,purchase,profile,desktop,US,61.483197545989675,Mozilla/5.0 (desktop) Browser/1.0,direct
event_021971,session_004896,user_0229,2024-10-28 17:47:43,scroll,profile,tablet,DE,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_021972,session_002811,user_0246,2024-08-30 16:36:30,login,support,mobile,US,12.570058838469468,Mozilla/5.0 (mobile) Browser/1.0,email
event_021973,session_000756,user_0249,2024-09-29 08:51:25,signup,support,desktop,US,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_021974,session_003535,user_0718,2024-12-05 03:19:29,click,checkout,tablet,DE,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_021975,session_003350,user_0255,2024-08-09 02:27:33,signup,checkout,tablet,AU,14.618283379772624,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_021976,session_002648,user_0999,2024-12-28 04:58:40,scroll,blog,tablet,FR,0.0,Mozilla/5.0 (tablet) Browser/1.0,twitter.com
event_021977,session_003275,user_0058,2024-04-08 18:14:22,click,blog,mobile,US,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_021978,session_000331,user_0300,2024-01-13 16:50:39,purchase,search,desktop,IN,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_021979,session_000564,user_0954,2024-03-10 08:07:03,purchase,search,mobile,JP,93.3337602193331,Mozilla/5.0 (mobile) Browser/1.0,email
event_021980,session_002363,user_0547,2024-09-07 17:54:07,scroll,checkout,tablet,UK,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_021981,session_001882,user_0696,2024-09-23 07:27:23,login,blog,tablet,JP,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_021982,session_003729,user_0786,2024-08-10 13:58:19,click,support,tablet,US,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_021983,session_001464,user_0874,2024-03-16 10:12:46,signup,home,tablet,US,65.07780898833005,Mozilla/5.0 (tablet) Browser/1.0,direct
event_021984,session_003039,user_0506,2024-12-24 18:30:17,add_to_cart,home,desktop,FR,63.57871565791247,Mozilla/5.0 (desktop) Browser/1.0,direct
event_021985,session_002420,user_0597,2024-11-29 06:38:33,signup,checkout,desktop,DE,0.0,Mozilla/5.0 (desktop) Browser/1.0,facebook.com
event_021986,session_004389,user_0412,2024-07-24 19:41:14,logout,profile,tablet,MX,0.0,Mozilla/5.0 (tablet) Browser/1.0,facebook.com
event_021987,session_001359,user_0603,2024-01-04 21:56:08,purchase,search,mobile,IN,40.81508264671421,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_021988,session_000969,user_0555,2024-03-06 07:36:03,signup,blog,desktop,CA,0.0,Mozilla/5.0 (desktop) Browser/1.0,google.com
event_021989,session_002811,user_0246,2024-08-30 16:33:14,click,home,mobile,US,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_021990,session_004660,user_0618,2024-12-13 04:52:02,logout,blog,tablet,MX,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_021991,session_003276,user_0761,2024-11-09 09:14:55,scroll,profile,desktop,IN,0.0,Mozilla/5.0 (desktop) Browser/1.0,email
event_021992,session_004886,user_0686,2024-12-02 12:05:05,logout,profile,mobile,JP,0.0,Mozilla/5.0 (mobile) Browser/1.0,email
event_021993,session_001386,user_0781,2024-09-09 03:08:55,purchase,about,desktop,DE,51.18642271938093,Mozilla/5.0 (desktop) Browser/1.0,direct
event_021994,session_002152,user_0501,2024-03-03 21:13:30,login,product,tablet,US,0.0,Mozilla/5.0 (tablet) Browser/1.0,email
event_021995,session_003131,user_0320,2024-03-15 18:51:56,logout,checkout,desktop,US,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_021996,session_002991,user_0759,2024-12-27 21:53:07,logout,support,desktop,AU,27.083658559056456,Mozilla/5.0 (desktop) Browser/1.0,email
event_021997,session_000258,user_0697,2024-10-20 03:15:24,logout,profile,desktop,IN,0.0,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_021998,session_002197,user_0772,2024-07-31 07:06:05,page_view,checkout,desktop,IN,62.473396102653744,Mozilla/5.0 (desktop) Browser/1.0,direct
event_021999,session_003099,user_0368,2024-12-13 03:26:38,signup,profile,tablet,MX,0.0,Mozilla/5.0 (tablet) Browser/1.0,direct
event_022000,session_002590,user_0813,2024-02-25 23:36:32,add_to_cart,checkout,mobile,US,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_022001,session_000220,user_0495,2024-04-05 03:00:26,click,support,tablet,AU,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_022002,session_000205,user_0393,2024-08-08 07:07:52,login,search,tablet,CA,0.0,Mozilla/5.0 (tablet) Browser/1.0,google.com
event_022003,session_001138,user_0674,2024-02-19 01:54:25,logout,blog,mobile,MX,23.947790509478338,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
event_022004,session_002670,user_0574,2024-12-01 06:32:47,purchase,profile,desktop,CA,68.04263074753352,Mozilla/5.0 (desktop) Browser/1.0,twitter.com
event_022005,session_003665,user_0836,2024-09-01 17:03:28,signup,product,mobile,UK,0.0,Mozilla/5.0 (mobile) Browser/1.0,google.com
event_022006,session_001374,user_0631,2024-04-16 12:23:44,add_to_cart,support,mobile,FR,0.0,Mozilla/5.0 (mobile) Browser/1.0,facebook.com
